geo_name_id,city,state,country,latitude,longitude,timezone,sort_order,display_name
1258835,Rajnagar,Madhya Pradesh,IN,24.88929,79.91178,Asia/Kolkata,1,
1258843,Rajmahal,Jharkhand,IN,25.05303,87.83048,Asia/Kolkata,1,
1258847,Rajkot,Gujarat,IN,22.29161,70.79322,Asia/Kolkata,1,
1258859,Rajgurunagar,Maharashtra,IN,18.86667,73.9,Asia/Kolkata,1,
1258864,Rajgir,Bihar,IN,25.02828,85.42079,Asia/Kolkata,1,
1258876,Rajgarh,Madhya Pradesh,IN,22.67821,74.94483,Asia/Kolkata,1,
1258875,Rajgarh,Madhya Pradesh,IN,24.00826,76.7325,Asia/Kolkata,1,
1258869,Rajgarh,Rajasthan,IN,27.23731,76.62243,Asia/Kolkata,1,
1258868,Rajgarh,Rajasthan,IN,28.64201,75.38612,Asia/Kolkata,1,
1258867,Rajgarh,Himachal Pradesh,IN,30.85142,77.30066,Asia/Kolkata,1,
1258914,Rajapur,Maharashtra,IN,16.65679,73.51701,Asia/Kolkata,1,
1258911,Rajapur,Uttar Pradesh,IN,25.38725,81.15125,Asia/Kolkata,1,
1258916,Rajapalaiyam,Tamil Nadu,IN,9.45296,77.55335,Asia/Kolkata,1,
1258891,Rajaori,Jammu And Kashmir,IN,33.37526,74.3092,Asia/Kolkata,1,
1258928,Rajaldesar,Rajasthan,IN,28.02849,74.47442,Asia/Kolkata,1,
1258930,Rajakhera,Rajasthan,IN,26.89802,78.171,Asia/Kolkata,1,
1258932,Rajahmundry,Andhra Pradesh,IN,17.00517,81.77784,Asia/Kolkata,1,
1258903,Raja Sansi,Punjab,IN,31.72021,74.8008,Asia/Kolkata,1,
1258831,Raj-Nandgaon,Chhattisgarh,IN,21.09687,81.0289,Asia/Kolkata,1,
1258942,Raiwala Bara,Uttarakhand,IN,30.01864,78.2293,Asia/Kolkata,1,
1258950,Raisinghnagar,Rajasthan,IN,29.53583,73.44917,Asia/Kolkata,1,
1258952,Raisen,Madhya Pradesh,IN,23.33033,77.7811,Asia/Kolkata,1,
1258980,Raipur,Chhattisgarh,IN,21.23333,81.63333,Asia/Kolkata,1,
1258972,Raipur,Rajasthan,IN,26.04259,74.02373,Asia/Kolkata,1,
1258967,Raipur,Uttarakhand,IN,30.31097,78.08979,Asia/Kolkata,1,
1258993,Raikot,Punjab,IN,30.65,75.6,Asia/Kolkata,1,
1259005,Raigarh,Chhattisgarh,IN,21.89764,83.3966,Asia/Kolkata,1,
1259009,Raiganj,West Bengal,IN,25.61281,88.12449,Asia/Kolkata,1,
1259012,Raichur,Karnataka,IN,16.20546,77.35567,Asia/Kolkata,1,
1259017,Raia,Goa,IN,15.30499,73.97096,Asia/Kolkata,1,
1259019,Rahuri,Maharashtra,IN,19.39069,74.64979,Asia/Kolkata,1,
1259022,Rahon,Punjab,IN,31.05275,76.11907,Asia/Kolkata,1,
1259026,Rahimatpur,Maharashtra,IN,17.5921,74.19966,Asia/Kolkata,1,
1259034,Rahatgarh,Madhya Pradesh,IN,23.78968,78.39473,Asia/Kolkata,1,
1259039,Raha,Assam,IN,26.23333,92.51667,Asia/Kolkata,1,
1259049,Raghunathpur,West Bengal,IN,23.53878,86.6735,Asia/Kolkata,1,
1259047,Raghunathpur,Bihar,IN,25.64492,87.91762,Asia/Kolkata,1,
1348789,Raghudebbati,West Bengal,IN,22.52556,88.19583,Asia/Kolkata,1,
1259056,Raghogarh,Madhya Pradesh,IN,24.44318,77.19768,Asia/Kolkata,1,
1259060,Rafiganj,Bihar,IN,24.81757,84.63445,Asia/Kolkata,1,
1259064,Raebareli,Uttar Pradesh,IN,26.2309,81.23315,Asia/Kolkata,1,
1259069,Radhanpur,Gujarat,IN,23.83238,71.6047,Asia/Kolkata,1,
1259072,Radhakund,Uttar Pradesh,IN,27.52432,77.49101,Asia/Kolkata,1,
1259075,Radaur,Haryana,IN,30.02706,77.15177,Asia/Kolkata,1,
1259082,Rabupura,Uttar Pradesh,IN,28.25153,77.60253,Asia/Kolkata,1,
1259083,Rabkavi,Karnataka,IN,16.47567,75.1106,Asia/Kolkata,1,
7302845,Quthbullapur,Telangana,IN,17.50107,78.45818,Asia/Kolkata,1,
1259094,Queula,Goa,IN,15.39011,73.98557,Asia/Kolkata,1,
1259098,Quepem,Goa,IN,15.2128,74.0772,Asia/Kolkata,1,
1259102,Qazigund,Jammu And Kashmir,IN,33.63828,75.14261,Asia/Kolkata,1,
1259110,Qadian,Punjab,IN,31.82198,75.37663,Asia/Kolkata,1,
1259124,Puttur,Karnataka,IN,12.75975,75.20169,Asia/Kolkata,1,
1259123,Puttur,Andhra Pradesh,IN,13.44189,79.55314,Asia/Kolkata,1,
6621344,Puttaparthi,Andhra Pradesh,IN,14.1652,77.8117,Asia/Kolkata,1,
1259148,Pushkar,Rajasthan,IN,26.49022,74.55211,Asia/Kolkata,1,
1259154,Pusad,Maharashtra,IN,19.91274,77.57838,Asia/Kolkata,1,
1259157,Purwa,Uttar Pradesh,IN,26.45756,80.77403,Asia/Kolkata,1,
1259158,Purushottampur,Odisha,IN,19.52024,84.88514,Asia/Kolkata,1,
1259163,Puruliya,West Bengal,IN,23.33062,86.36303,Asia/Kolkata,1,
1259166,Purnia,Bihar,IN,25.77895,87.47422,Asia/Kolkata,1,
1259177,Purna,Maharashtra,IN,19.1817,77.02566,Asia/Kolkata,1,
1259184,Puri,Odisha,IN,19.79825,85.82494,Asia/Kolkata,1,
1259190,Puranpur,Uttar Pradesh,IN,28.51283,80.14829,Asia/Kolkata,1,
1259210,Pupri,Bihar,IN,26.47079,85.70311,Asia/Kolkata,1,
1259222,Punjai Puliyampatti,Tamil Nadu,IN,11.35163,77.16671,Asia/Kolkata,1,
1259228,Punganuru,Andhra Pradesh,IN,13.36672,78.57186,Asia/Kolkata,1,
1259229,Pune,Maharashtra,IN,18.51957,73.85535,Asia/Kolkata,1,
1259231,Pundri,Haryana,IN,29.76096,76.56034,Asia/Kolkata,1,
1167718,Punch,Jammu And Kashmir,IN,33.77033,74.09254,Asia/Kolkata,1,
1259239,Punasa,Madhya Pradesh,IN,22.23507,76.39335,Asia/Kolkata,1,
1259243,Punalur,Kerala,IN,9.01956,76.92261,Asia/Kolkata,1,
1259244,Punahana,Haryana,IN,27.86371,77.20432,Asia/Kolkata,1,
1259251,Pulwama,Jammu And Kashmir,IN,33.87405,74.89955,Asia/Kolkata,1,
1259259,Pullambadi,Tamil Nadu,IN,10.9411,78.91041,Asia/Kolkata,1,
1259261,Puliyur,Tamil Nadu,IN,10.63375,78.84139,Asia/Kolkata,1,
1259263,Puliyangudi,Tamil Nadu,IN,9.17489,77.39799,Asia/Kolkata,1,
1259264,Pulivendla,Andhra Pradesh,IN,14.42139,78.22502,Asia/Kolkata,1,
1259272,Pulgaon,Maharashtra,IN,20.72204,78.32056,Asia/Kolkata,1,
1259283,Pukhrayan,Uttar Pradesh,IN,26.22375,79.83739,Asia/Kolkata,1,
1348820,Pujali,West Bengal,IN,22.46787,88.14524,Asia/Kolkata,1,
1259290,Puduvayal,Tamil Nadu,IN,13.33015,80.14577,Asia/Kolkata,1,
1259293,Pudur,Tamil Nadu,IN,9.29169,78.13848,Asia/Kolkata,1,
1259292,Pudur,Tamil Nadu,IN,12.99801,79.14352,Asia/Kolkata,1,
1259294,Puduppatti,Tamil Nadu,IN,11.15217,78.21205,Asia/Kolkata,1,
1259297,Pudukkottai,Tamil Nadu,IN,10.38128,78.82141,Asia/Kolkata,1,
1259425,Puducherry,Puducherry,IN,11.93381,79.82979,Asia/Kolkata,1,
1259312,Proddatur,Andhra Pradesh,IN,14.7502,78.54813,Asia/Kolkata,1,
1259338,Pratapgarh,Rajasthan,IN,24.03215,74.78162,Asia/Kolkata,1,
1259337,Pratapgarh,Uttar Pradesh,IN,25.89509,81.9424,Asia/Kolkata,1,
6324621,Powai,Maharashtra,IN,19.1164,72.90471,Asia/Kolkata,1,
1465622,Porur,Tamil Nadu,IN,13.03565,80.15821,Asia/Kolkata,1,
1259385,Port Blair,Andaman And Nicobar,IN,11.66613,92.74635,Asia/Kolkata,1,
1259388,Porsa,Madhya Pradesh,IN,26.67444,78.37081,Asia/Kolkata,1,
1259395,Porbandar,Gujarat,IN,21.64219,69.60929,Asia/Kolkata,1,
1259400,Poonamalle,Tamil Nadu,IN,13.04888,80.11488,Asia/Kolkata,1,
1259408,Ponnuru,Andhra Pradesh,IN,16.06547,80.55203,Asia/Kolkata,1,
7302844,Ponnur,Andhra Pradesh,IN,16.07114,80.54944,Asia/Kolkata,1,
1259409,Ponneri,Tamil Nadu,IN,13.33868,80.19487,Asia/Kolkata,1,
1259411,Ponnani,Kerala,IN,10.76695,75.92523,Asia/Kolkata,1,
1259412,Ponnampet,Karnataka,IN,12.14473,75.94514,Asia/Kolkata,1,
1259413,Ponnamaravati,Tamil Nadu,IN,10.28032,78.53601,Asia/Kolkata,1,
1260456,Ponmana,Kerala,IN,9.00798,76.52023,Asia/Kolkata,1,
1259429,Ponda,Goa,IN,15.40341,74.01519,Asia/Kolkata,1,
1259434,Polur,Tamil Nadu,IN,12.51217,79.12405,Asia/Kolkata,1,
1259440,Pollachi,Tamil Nadu,IN,10.65825,77.0085,Asia/Kolkata,1,
1259444,Polavaram,Andhra Pradesh,IN,17.24754,81.64372,Asia/Kolkata,1,
1259446,Polasara,Odisha,IN,19.69386,84.81401,Asia/Kolkata,1,
1259460,Pokaran,Rajasthan,IN,26.92007,71.91631,Asia/Kolkata,1,
1259503,Pithoragarh,Uttarakhand,IN,29.58349,80.20947,Asia/Kolkata,1,
1259505,Pithora,Chhattisgarh,IN,21.25021,82.51707,Asia/Kolkata,1,
1259508,Pithapuram,Andhra Pradesh,IN,17.1168,82.25284,Asia/Kolkata,1,
7279595,Pithampur,Madhya Pradesh,IN,22.60197,75.69649,Asia/Kolkata,1,
7290413,Pitampura,Delhi,IN,28.68964,77.13126,Asia/Kolkata,1,
1259530,Piro,Bihar,IN,25.33218,84.40454,Asia/Kolkata,1,
1259535,Piriyapatna,Karnataka,IN,12.33497,76.10073,Asia/Kolkata,1,
1259540,Pirawa,Rajasthan,IN,24.15506,76.02728,Asia/Kolkata,1,
1259541,Piravam,Kerala,IN,9.86667,76.5,Asia/Kolkata,1,
1259552,Pipri,Maharashtra,IN,19.79371,75.53519,Asia/Kolkata,1,
1259554,Pipraich,Uttar Pradesh,IN,26.82745,83.52632,Asia/Kolkata,1,
1259562,Pippara,Andhra Pradesh,IN,16.71667,81.55,Asia/Kolkata,1,
1259571,Piploda,Madhya Pradesh,IN,23.35,75.43333,Asia/Kolkata,1,
1259592,Pipili,Odisha,IN,20.11357,85.83147,Asia/Kolkata,1,
1259608,Pipar,Rajasthan,IN,26.38441,73.54394,Asia/Kolkata,1,
1259617,Pipalkoti,Uttarakhand,IN,30.42553,79.43066,Asia/Kolkata,1,
1259630,Pinjaur,Haryana,IN,30.79873,76.91822,Asia/Kolkata,1,
1259638,Pindwara,Rajasthan,IN,24.79749,73.05505,Asia/Kolkata,1,
1259647,Pinahat,Uttar Pradesh,IN,26.88487,78.37647,Asia/Kolkata,1,
1259652,Pimpri,Maharashtra,IN,18.62292,73.80696,Asia/Kolkata,1,
1259680,Pilkhua,Uttar Pradesh,IN,28.71271,77.656,Asia/Kolkata,1,
1259686,Pilibhit,Uttar Pradesh,IN,28.63124,79.80436,Asia/Kolkata,1,
1259688,Pilibangan,Rajasthan,IN,29.44964,74.10093,Asia/Kolkata,1,
1259693,Pilani,Rajasthan,IN,28.36725,75.60352,Asia/Kolkata,1,
1259701,Pihani,Uttar Pradesh,IN,27.61987,80.20343,Asia/Kolkata,1,
1259735,Phulpur,Uttar Pradesh,IN,25.54895,82.0895,Asia/Kolkata,1,
1259734,Phulpur,Uttar Pradesh,IN,26.07779,82.87608,Asia/Kolkata,1,
1259744,Phulera,Rajasthan,IN,26.87401,75.24171,Asia/Kolkata,1,
1259756,Phulbani,Odisha,IN,20.48101,84.23063,Asia/Kolkata,1,
1259773,Phirangipuram,Andhra Pradesh,IN,16.29078,80.26233,Asia/Kolkata,1,
1259775,Phillaur,Punjab,IN,31.01887,75.79111,Asia/Kolkata,1,
11875591,Pherzawl,Manipur,IN,24.26227,93.18873,Asia/Kolkata,1,
1259784,Phek,Manipur,IN,25.66667,94.5,Asia/Kolkata,1,
1259795,Phariha,Uttar Pradesh,IN,27.32166,78.47267,Asia/Kolkata,1,
1259801,Phaphund,Uttar Pradesh,IN,26.59888,79.46437,Asia/Kolkata,1,
1259811,Phaltan,Maharashtra,IN,17.99113,74.43177,Asia/Kolkata,1,
1259813,Phalodi,Rajasthan,IN,27.13102,72.36826,Asia/Kolkata,1,
1259818,Phalauda,Uttar Pradesh,IN,29.18824,77.82996,Asia/Kolkata,1,
1259827,Phagwara,Punjab,IN,31.22452,75.77387,Asia/Kolkata,1,
1259840,Petlawad,Madhya Pradesh,IN,23.01102,74.79772,Asia/Kolkata,1,
1259841,Petlad,Gujarat,IN,22.47681,72.79995,Asia/Kolkata,1,
1259880,Perya,Kerala,IN,11.83334,75.85408,Asia/Kolkata,1,
1259853,Perur,Tamil Nadu,IN,10.97519,76.91292,Asia/Kolkata,1,
1465828,Perungudi,Tamil Nadu,IN,12.96095,80.24094,Asia/Kolkata,1,
1259855,Perundurai,Tamil Nadu,IN,11.27564,77.58794,Asia/Kolkata,1,
1259857,Perumpavur,Kerala,IN,10.11544,76.47611,Asia/Kolkata,1,
7279739,Perumbavoor,Kerala,IN,10.10695,76.47366,Asia/Kolkata,1,
1259869,Pernem,Goa,IN,15.723,73.79511,Asia/Kolkata,1,
7290222,Periyapattinam,Tamil Nadu,IN,9.27263,78.90232,Asia/Kolkata,1,
1259875,Periyapatti,Tamil Nadu,IN,10.75812,77.27087,Asia/Kolkata,1,
1259877,Periyanegamam,Tamil Nadu,IN,10.74317,77.10296,Asia/Kolkata,1,
1259878,Periyanayakkanpalaiyam,Tamil Nadu,IN,11.15255,76.95159,Asia/Kolkata,1,
1259879,Periyakulam,Tamil Nadu,IN,10.12268,77.54372,Asia/Kolkata,1,
1259890,Peravurani,Tamil Nadu,IN,10.29035,79.20156,Asia/Kolkata,1,
1259892,Peranampattu,Tamil Nadu,IN,12.9343,78.7189,Asia/Kolkata,1,
1259893,Peranamallur,Tamil Nadu,IN,12.57052,79.43332,Asia/Kolkata,1,
1259896,Perambalur,Tamil Nadu,IN,11.23333,78.88333,Asia/Kolkata,1,
1259898,Peraiyur,Tamil Nadu,IN,9.73579,77.78955,Asia/Kolkata,1,
1259905,Penukonda,Andhra Pradesh,IN,14.08286,77.59473,Asia/Kolkata,1,
1259907,Penugonda,Andhra Pradesh,IN,16.65363,81.7455,Asia/Kolkata,1,
1259914,Pennathur,Tamil Nadu,IN,12.24681,79.22592,Asia/Kolkata,1,
1259916,Pennagaram,Tamil Nadu,IN,12.13433,77.89525,Asia/Kolkata,1,
1259917,Pennadam,Tamil Nadu,IN,11.40389,79.24156,Asia/Kolkata,1,
1259924,Pendra,Chhattisgarh,IN,22.77548,81.95968,Asia/Kolkata,1,
1259931,Pen,Maharashtra,IN,18.73734,73.09603,Asia/Kolkata,1,
1259939,Pehowa,Haryana,IN,29.97897,76.58249,Asia/Kolkata,1,
1259954,Peddapuram,Andhra Pradesh,IN,17.07701,82.13836,Asia/Kolkata,1,
1259961,Peddapalli,Telangana,IN,18.61357,79.37442,Asia/Kolkata,1,
7303915,Pedda Nakkalapalem,Andhra Pradesh,IN,15.8668,80.16202,Asia/Kolkata,1,
12261433,Pedda Bhogili,Andhra Pradesh,IN,18.6612,83.3784,Asia/Kolkata,1,
1259986,Pedana,Andhra Pradesh,IN,16.25582,81.14378,Asia/Kolkata,1,
1259994,Payyannur,Kerala,IN,12.0935,75.20249,Asia/Kolkata,1,
1260022,Pawni,Maharashtra,IN,20.79229,79.63644,Asia/Kolkata,1,
1260003,Pawayan,Uttar Pradesh,IN,28.06626,80.10305,Asia/Kolkata,1,
1260009,Pawai,Madhya Pradesh,IN,24.26635,80.16196,Asia/Kolkata,1,
7303913,Pavuluru,Andhra Pradesh,IN,15.85292,80.16468,Asia/Kolkata,1,
1260014,Pavugada,Karnataka,IN,14.09953,77.28018,Asia/Kolkata,1,
1260016,Pauri,Uttarakhand,IN,30.15286,78.7771,Asia/Kolkata,1,
1260035,Patur,Maharashtra,IN,20.46093,76.93725,Asia/Kolkata,1,
1260038,Patuli,West Bengal,IN,23.55286,88.26473,Asia/Kolkata,1,
1260040,Pattukkottai,Tamil Nadu,IN,10.42358,79.31949,Asia/Kolkata,1,
1260046,Patti,Uttar Pradesh,IN,25.9215,82.20048,Asia/Kolkata,1,
1260045,Patti,Punjab,IN,31.28092,74.85849,Asia/Kolkata,1,
1260050,Pattan,Jammu And Kashmir,IN,34.16125,74.55634,Asia/Kolkata,1,
1260064,Patrasaer,West Bengal,IN,23.19697,87.53319,Asia/Kolkata,1,
1260082,Patnagarh,Odisha,IN,20.70833,83.13263,Asia/Kolkata,1,
1260086,Patna,Bihar,IN,25.59408,85.13563,Asia/Kolkata,1,
1260104,Patiali,Uttar Pradesh,IN,27.69086,78.99823,Asia/Kolkata,1,
1260107,Patiala,Punjab,IN,30.33625,76.3922,Asia/Kolkata,1,
1260120,Pathri,Maharashtra,IN,19.2588,76.43412,Asia/Kolkata,1,
1260129,Patharia,Madhya Pradesh,IN,23.89921,79.19393,Asia/Kolkata,1,
1260134,Pathardih,Jharkhand,IN,23.6658,86.43166,Asia/Kolkata,1,
1260135,Pathardi,Maharashtra,IN,19.17279,75.17425,Asia/Kolkata,1,
1260137,Pathankot,Punjab,IN,32.27484,75.65287,Asia/Kolkata,1,
1260138,Pathanamthitta,Kerala,IN,9.26667,76.78333,Asia/Kolkata,1,
1260141,Pathalgaon,Chhattisgarh,IN,22.55656,83.46355,Asia/Kolkata,1,
1260156,Pataudi,Haryana,IN,28.32547,76.77858,Asia/Kolkata,1,
1260168,Patancheru,Telangana,IN,17.53334,78.2645,Asia/Kolkata,1,
1260177,Patan,Maharashtra,IN,17.37513,73.90143,Asia/Kolkata,1,
1260176,Patan,Chhattisgarh,IN,21.03333,81.53333,Asia/Kolkata,1,
1260174,Patan,Madhya Pradesh,IN,23.28636,79.68962,Asia/Kolkata,1,
1260173,Patan,Gujarat,IN,23.8507,72.12963,Asia/Kolkata,1,
1260178,Patamundai,Odisha,IN,20.57806,86.56063,Asia/Kolkata,1,
1276955,Patamda,Jharkhand,IN,24.3,85.41667,Asia/Kolkata,1,
1260206,Pasighat,Arunachal Pradesh,IN,28.06631,95.32678,Asia/Kolkata,1,
1260210,Pasan,Chhattisgarh,IN,22.84412,82.19823,Asia/Kolkata,1,
7279750,Parwanoo,Himachal Pradesh,IN,30.83716,76.96143,Asia/Kolkata,1,
1260221,Parvatsar,Rajasthan,IN,26.88604,74.76602,Asia/Kolkata,1,
1260222,Parvatipuram,Andhra Pradesh,IN,18.78392,83.42569,Asia/Kolkata,1,
1260228,Partur,Maharashtra,IN,19.59925,76.21541,Asia/Kolkata,1,
1260232,Partapur,Rajasthan,IN,23.59276,74.17396,Asia/Kolkata,1,
1260249,Parshadepur,Uttar Pradesh,IN,26.07354,81.49207,Asia/Kolkata,1,
1260274,Parola,Maharashtra,IN,20.88098,75.11937,Asia/Kolkata,1,
1260275,Parol,Jammu And Kashmir,IN,32.34598,75.43441,Asia/Kolkata,1,
1260281,Parnera,Gujarat,IN,20.56101,72.94846,Asia/Kolkata,1,
1260290,Parli Vaijnath,Maharashtra,IN,18.85057,76.53163,Asia/Kolkata,1,
1260296,Parlakimidi,Andhra Pradesh,IN,18.78113,84.08836,Asia/Kolkata,1,
1260304,Pariyapuram,Kerala,IN,11.01667,75.86667,Asia/Kolkata,1,
1260313,Parichhatgarh,Uttar Pradesh,IN,28.97841,77.93422,Asia/Kolkata,1,
1260314,Parichha,Uttar Pradesh,IN,25.50789,78.75954,Asia/Kolkata,1,
1260335,Pardi,Gujarat,IN,20.5087,72.94569,Asia/Kolkata,1,
1260341,Parbhani,Maharashtra,IN,19.26855,76.77081,Asia/Kolkata,1,
1348734,Parbatipur,West Bengal,IN,22.6625,88.22222,Asia/Kolkata,1,
1260354,Paravur Tekkumbhagam,Kerala,IN,8.7947,76.66798,Asia/Kolkata,1,
1260368,Parasia,Madhya Pradesh,IN,22.1913,78.75904,Asia/Kolkata,1,
1260387,Paramagudi,Tamil Nadu,IN,9.54633,78.5907,Asia/Kolkata,1,
1260393,Paradip Garh,Odisha,IN,20.31641,86.6085,Asia/Kolkata,1,
1260406,Pappinissheri,Kerala,IN,11.95655,75.34034,Asia/Kolkata,1,
1260407,Papparappatti,Tamil Nadu,IN,12.22086,78.0592,Asia/Kolkata,1,
1260410,Papireddippatti,Tamil Nadu,IN,11.91774,78.36865,Asia/Kolkata,1,
1260417,Papanasam,Tamil Nadu,IN,10.92687,79.27056,Asia/Kolkata,1,
1260421,Paonta Sahib,Himachal Pradesh,IN,30.43666,77.62462,Asia/Kolkata,1,
1260434,Panvel,Maharashtra,IN,18.98878,73.11013,Asia/Kolkata,1,
1260447,Pansemal,Madhya Pradesh,IN,21.65981,74.69937,Asia/Kolkata,1,
1260448,Panruti,Tamil Nadu,IN,11.77662,79.55269,Asia/Kolkata,1,
1260454,Panna,Madhya Pradesh,IN,24.72094,80.18772,Asia/Kolkata,1,
1260476,Panipat,Haryana,IN,29.38747,76.96825,Asia/Kolkata,1,
1260482,Panihati,West Bengal,IN,22.69089,88.37404,Asia/Kolkata,1,
1260488,Panhala,Maharashtra,IN,16.8121,74.11007,Asia/Kolkata,1,
11875617,Pangin,Arunachal Pradesh,IN,28.21022,94.98873,Asia/Kolkata,1,
1260506,Pangala,Karnataka,IN,13.25,74.75,Asia/Kolkata,1,
1260527,Pandua,West Bengal,IN,23.07492,88.28637,Asia/Kolkata,1,
1260537,Pandoh,Himachal Pradesh,IN,31.66902,77.05359,Asia/Kolkata,1,
1260543,Pandhurna,Madhya Pradesh,IN,21.59556,78.52628,Asia/Kolkata,1,
1260546,Pandharpur,Maharashtra,IN,17.67924,75.33098,Asia/Kolkata,1,
1260548,Pandhana,Madhya Pradesh,IN,21.69816,76.22487,Asia/Kolkata,1,
1260555,Pandatarai,Chhattisgarh,IN,22.18714,81.32815,Asia/Kolkata,1,
1260556,Pandaria,Chhattisgarh,IN,22.22495,81.40994,Asia/Kolkata,1,
1348785,Panchla,West Bengal,IN,22.53665,88.13785,Asia/Kolkata,1,
6690108,Panchkula,Haryana,IN,30.69461,76.8504,Asia/Kolkata,1,
1260577,Panchgani,Maharashtra,IN,17.92449,73.8008,Asia/Kolkata,1,
1260600,Panara,Madhya Pradesh,IN,22.20568,78.55093,Asia/Kolkata,1,
1260606,Panamaram,Kerala,IN,11.74014,76.07369,Asia/Kolkata,1,
1260607,Panaji,Goa,IN,15.49574,73.82624,Asia/Kolkata,1,
1260612,Panagar,Madhya Pradesh,IN,23.28539,79.99509,Asia/Kolkata,1,
7302847,Palwancha,Telangana,IN,17.58152,80.67651,Asia/Kolkata,1,
1260637,Palwal,Haryana,IN,28.14469,77.32546,Asia/Kolkata,1,
1260667,Paloncha,Telangana,IN,17.60184,80.70509,Asia/Kolkata,1,
1260674,Palmaner,Andhra Pradesh,IN,13.2,78.74725,Asia/Kolkata,1,
1260681,Pallippatti,Tamil Nadu,IN,11.9399,78.40161,Asia/Kolkata,1,
1260683,Pallipattu,Tamil Nadu,IN,13.3386,79.44489,Asia/Kolkata,1,
1260685,Pallikondai,Tamil Nadu,IN,12.90518,78.9427,Asia/Kolkata,1,
1260688,Pallevada,Andhra Pradesh,IN,16.5779,81.29463,Asia/Kolkata,1,
1260691,Palle,Goa,IN,15.46667,74.08333,Asia/Kolkata,1,
1260692,Pallavaram,Tamil Nadu,IN,12.96796,80.15025,Asia/Kolkata,1,
1260693,Pallattur,Tamil Nadu,IN,10.14609,78.80309,Asia/Kolkata,1,
1260694,Pallappatti,Tamil Nadu,IN,10.72057,77.87951,Asia/Kolkata,1,
1260697,Palladam,Tamil Nadu,IN,10.99175,77.28633,Asia/Kolkata,1,
1260702,Palkonda,Andhra Pradesh,IN,18.60374,83.75568,Asia/Kolkata,1,
1260706,Paliyad,Gujarat,IN,22.25757,71.56024,Asia/Kolkata,1,
1260707,Palitana,Gujarat,IN,21.52519,71.82309,Asia/Kolkata,1,
1260713,Palia Kalan,Uttar Pradesh,IN,28.43205,80.58137,Asia/Kolkata,1,
1260718,Pali,Madhya Pradesh,IN,23.36453,81.04374,Asia/Kolkata,1,
1260717,Pali,Uttar Pradesh,IN,24.49188,78.41617,Asia/Kolkata,1,
1260716,Pali,Rajasthan,IN,25.77276,73.32335,Asia/Kolkata,1,
1260728,Palghat,Kerala,IN,10.77319,76.65366,Asia/Kolkata,1,
1260730,Palghar,Maharashtra,IN,19.69693,72.76543,Asia/Kolkata,1,
1260734,Palera,Madhya Pradesh,IN,25.02013,79.22818,Asia/Kolkata,1,
9212571,Palavakkam,Tamil Nadu,IN,12.9535,80.2572,Asia/Kolkata,1,
1260769,Palasbari,Assam,IN,26.12388,91.53974,Asia/Kolkata,1,
1260771,Palasa,Andhra Pradesh,IN,18.77257,84.41012,Asia/Kolkata,1,
1260777,Palanpur,Gujarat,IN,24.17128,72.43827,Asia/Kolkata,1,
1260671,Palani,Tamil Nadu,IN,10.45034,77.5209,Asia/Kolkata,1,
1260784,Palampur,Himachal Pradesh,IN,32.11453,76.55681,Asia/Kolkata,1,
1260786,Palamedu,Tamil Nadu,IN,10.10501,78.11336,Asia/Kolkata,1,
1260792,Palakollu,Andhra Pradesh,IN,16.5167,81.73,Asia/Kolkata,1,
1260793,Palakkodu,Tamil Nadu,IN,12.30696,78.07022,Asia/Kolkata,1,
7287889,Palackattumala,Kerala,IN,9.74356,76.6294,Asia/Kolkata,1,
1260824,Pakur,Jharkhand,IN,24.63925,87.84239,Asia/Kolkata,1,
12165954,Pakke Kessang,Arunachal Pradesh,IN,27.14665,93.24643,Asia/Kolkata,1,
1260830,Pakala,Andhra Pradesh,IN,13.44903,79.11493,Asia/Kolkata,1,
1260833,Paithan,Maharashtra,IN,19.47506,75.38558,Asia/Kolkata,1,
8604602,Paikpara,West Bengal,IN,24.77121,87.92251,Asia/Kolkata,1,
1260880,Pahlgam,Jammu And Kashmir,IN,34.01592,75.31899,Asia/Kolkata,1,
1260868,Pahasu,Uttar Pradesh,IN,28.1722,78.06376,Asia/Kolkata,1,
1260909,Padrauna,Uttar Pradesh,IN,26.90403,83.98087,Asia/Kolkata,1,
1260911,Padra,Gujarat,IN,22.2398,73.08451,Asia/Kolkata,1,
1260918,Padmanabhapuram,Tamil Nadu,IN,8.24462,77.32581,Asia/Kolkata,1,
1260933,Paddhari,Gujarat,IN,22.43654,70.60162,Asia/Kolkata,1,
1260940,Padampur,Odisha,IN,20.99932,83.06325,Asia/Kolkata,1,
1260938,Padampur,Rajasthan,IN,29.70885,73.62539,Asia/Kolkata,1,
1260942,Padam,Ladakh,IN,33.46659,76.88488,Asia/Kolkata,1,
1260954,Pachperwa,Uttar Pradesh,IN,27.51234,82.64297,Asia/Kolkata,1,
1260959,Pachora,Maharashtra,IN,20.66727,75.35305,Asia/Kolkata,1,
1260962,Pachmarhi,Madhya Pradesh,IN,22.46791,78.43312,Asia/Kolkata,1,
1261068,Ozar,Maharashtra,IN,20.09473,73.92816,Asia/Kolkata,1,
1261008,Ottappalam,Kerala,IN,10.7735,76.37758,Asia/Kolkata,1,
1261012,Osmanabad,Maharashtra,IN,18.18158,76.03889,Asia/Kolkata,1,
1261033,Orchha,Madhya Pradesh,IN,25.35192,78.64033,Asia/Kolkata,1,
1261037,Oran,Uttar Pradesh,IN,25.36882,80.7423,Asia/Kolkata,1,
